image_path,label
augmented_train/EA/1712326-6(1).JPG,EA
augmented_train/EA/1804648-97.JPG,EA
augmented_train/EA/1804691-126.JPG,EA
augmented_train/EA/B1714505-8(3).JPG,EA
augmented_train/EA/1800119-3.JPG,EA
augmented_train/EA/1804691-50.JPG,EA
augmented_train/EA/1801284.JPG,EA
augmented_train/EA/B1714690-1(2).JPG,EA
augmented_train/EA/1804691-63.JPG,EA
augmented_train/EA/B1714505-7(2).JPG,EA
augmented_train/EA/1704169.JPG,EA
augmented_train/EA/1700581-1.JPG,EA
augmented_train/EA/1804648-81.JPG,EA
augmented_train/EA/1615606.JPG,EA
augmented_train/EA/B1712993-14.JPG,EA
augmented_train/EA/1804648-98.JPG,EA
augmented_train/EA/1804691-38.JPG,EA
augmented_train/EA/1804691-31.JPG,EA
augmented_train/EA/1804691-62.JPG,EA
augmented_train/EA/1711917.JPG,EA
augmented_train/EA/1804648-31.JPG,EA
augmented_train/EA/1804691-2.JPG,EA
augmented_train/EA/1804691-87.JPG,EA
augmented_train/EA/1804648-53.JPG,EA
augmented_train/EA/B1714690-5(1).JPG,EA
augmented_train/EA/B1714373-1(1).JPG,EA
augmented_train/EA/1804648-1.JPG,EA
augmented_train/EA/1712993-4(2).JPG,EA
augmented_train/EA/1804648-5.JPG,EA
augmented_train/EA/1804691-28.JPG,EA
augmented_train/EA/1804648-93.JPG,EA
augmented_train/EA/B1714505-3(1).JPG,EA
augmented_train/EA/1804648-49.JPG,EA
augmented_train/EA/1804691-118.JPG,EA
augmented_train/EA/1804691-53.JPG,EA
augmented_train/EA/1804648-94.JPG,EA
augmented_train/EA/1804691-115.JPG,EA
augmented_train/EA/1804691-128.JPG,EA
augmented_train/EA/B1713421-3(2).JPG,EA
augmented_train/EA/1804648-43.JPG,EA
augmented_train/EA/1804648-60.JPG,EA
augmented_train/EA/1702788.JPG,EA
augmented_train/EA/1804648-102.JPG,EA
augmented_train/EA/1804648-66.JPG,EA
augmented_train/EA/1804648-73.JPG,EA
augmented_train/EA/1608968.JPG,EA
augmented_train/EA/1804691-42.JPG,EA
augmented_train/EA/1804648-91.JPG,EA
augmented_train/EA/1804648-37.JPG,EA
augmented_train/EA/1700275-2.JPG,EA
augmented_train/EA/1701759.JPG,EA
augmented_train/EA/1804691-14.JPG,EA
augmented_train/EA/1804648-40.JPG,EA
augmented_train/EA/1805591.JPG,EA
augmented_train/EA/1804648-27.JPG,EA
augmented_train/EA/1804691-100.JPG,EA
augmented_train/EA/1600754.JPG,EA
augmented_train/EA/1703247.JPG,EA
augmented_train/EA/1804648-54.JPG,EA
augmented_train/EA/1806793.JPG,EA
augmented_train/EA/1804691-16.JPG,EA
augmented_train/EA/H1800019-1.JPG,EA
augmented_train/EA/1701640｣ｨ2｣ｩ.JPG,EA
augmented_train/EA/1804691-93.JPG,EA
augmented_train/EA/1804691-36.JPG,EA
augmented_train/EA/1804648-44.JPG,EA
augmented_train/EA/1805156(3).JPG,EA
augmented_train/EA/1804648-50.JPG,EA
augmented_train/EA/B1712993-3(2).JPG,EA
